intercepto,Confiança_consumidor,Desemprego,SELIC,IBC-Br,IPCA,Endividamento_das_familias
1,0.02511709390169603,12.6765512615491,0.621271743060202,0.001899372249587472,0.353210563472481,37.3172093918685
1,-0.01742642801697336,12.6338241094442,0.606124424725795,0.0010240471937628115,0.202120599494861,37.2240542641335
1,0.018229275301563597,12.569689861238,0.548612479535885,0.012512814513254256,0.318696445892476,37.1376186167861
1,0.046109120250207525,12.5611558117849,0.564424776835351,-0.004326556544583582,0.134266781396609,37.1155290952285
1,0.0077033785887641315,12.5168591399218,0.529931787651959,-0.0029808826691848367,0.165687426556669,37.1359329679996
1,0.008019453636974205,12.5496623356821,0.502477619121585,-0.002244209267947106,0.0277264142698254,37.2722950149671
1,-0.024902567701135858,12.4932274214241,0.52723202423275,0.007022867490902307,0.267118689406647,37.5452027272643
1,0.07340631258452746,12.4667841896703,0.508753407836042,-0.029894408548499563,0.452591451148875,37.8496884012817
1,-0.055931263492378314,12.4332788648611,0.525544135951765,0.02716911036418246,1.49101166985355,37.9241632036589
1,-0.021672559288862026,12.3250284192424,0.522016075939233,0.005111807383286759,0.342936176893925,37.9770216011356
1,0.0015164615399703152,12.1990359157341,0.529470151153619,0.005848020484528149,0.0644998979951551,38.0667768605995
1,0.008412777066123311,12.0985699575663,0.488670617595121,-0.003749357463489922,0.616582462894919,38.1155465430415
1,0.009421664413439501,12.1281866927568,0.523345797394582,0.0022432915810490783,0.34543518176789,38.291903317595
1,0.02599631737542385,12.1904093608799,0.518691345270894,0.001554110971682121,-0.323704140280725,38.5904510765432
1,0.07318541390302968,12.3126574957967,0.501254073770395,0.0028801376490843467,0.0279182761716054,38.8969923055271
1,-0.011628903178952044,12.4569255148028,0.526897086159888,0.00043177978089570246,0.271245416590615,39.0651680724096
1,0.060000154540831296,12.3298155651258,0.546835370121515,-0.006397684579548368,0.280920878084771,39.4016721362234
1,-0.05531395262425143,12.229035271012,0.444429986539289,-0.007984054824928144,0.645723476991906,39.6140191464822
1,-0.0009971046734671418,12.1938258619418,0.527588243121235,-0.0005022107409367038,0.604174065070073,39.8857276577496
1,-0.002317957494213374,12.0936158323663,0.525519079063292,0.014554982174903586,0.230310601494284,40.274527657978
1,-0.051535152078461266,11.9375604227616,0.475679355881189,-0.003465054808876822,0.225868516704958,40.6975601080895
1,0.011026610189198038,11.8263720825236,0.556371077010783,-0.0037726740993457852,0.199448197035214,40.9394534412221
1,0.02464791652663223,11.8784417021549,0.46386685815897,0.0028358055140955685,0.308517007409366,41.2445390815477
1,-0.03923707234700036,11.9311724849211,0.479061392004776,0.003701089511240596,0.0653958675332504,41.3181800879301
1,0.00018966982366830365,11.9875222819238,0.46588619163214,0.010842938376662836,-0.0511255609980387,41.3104527560505
1,0.025271348302665864,11.7545265890141,0.400141002506297,-0.002417846802091894,0.38599724989173,41.2896278563658
1,-0.014630950391262942,11.6674660712648,0.376468359425326,-0.0023991149462130323,1.03583773634019,41.3015826604882
1,-0.013069013354932935,11.5652671969686,0.373605425220707,0.0008135520618344216,0.243331319938082,41.2712659636391
1,0.0664128220055149,11.535852467936,0.321470958183927,0.0012612687197410821,0.0789160783528919,41.3524863585835
1,-0.010107392894943779,11.8687204346902,0.320301027873517,-0.06806862417853043,-0.0969002891434357,41.6491052396539
1,-0.07498603141020777,12.3317290990518,0.288151861716088,-0.0955136347805201,-0.316577483947768,40.9821393955219
1,-0.11092388378119811,12.8045623673382,0.23223174564593,0.028118828285307096,-0.238524996156059,40.227794987496
1,0.06618913956074302,13.4322723357055,0.212235142477993,0.045423318409990365,0.490114275356063,39.5550611315513
1,0.0025825279185944794,13.9950526798362,0.186223346314298,0.025344143080856973,0.39806874151377,39.4432386645615
1,-0.015083647156095559,14.7645274201449,0.148626966485071,0.02041507084574512,0.466962420271309,39.3194477679586
1,0.034539140236793386,14.9273258323049,0.165803029187741,0.01884860492758822,0.731296023497636,39.6541313444767
1,-0.0014020073918699083,14.9587464523491,0.155912410220963,0.0202885389231815,0.698829274179958,40.1322282822299
1,0.008960571633471304,14.8937169592304,0.157181625642567,0.0015186599481502583,0.763320356370388,40.7490909058509
1,-0.032949134389008705,14.9399153903672,0.161704197130644,0.0025116546796208894,1.2333430684151,41.6254370271425
1,0.03166232237971034,14.7149222356225,0.147723133931537,0.0020972438639770274,0.315675588405512,41.8069825146247
1,-0.017111140494592725,14.3246067173871,0.143760112301749,0.009095137759223881,0.642971956912826,42.1434862575351
1,0.016549217083876577,14.1919453936927,0.188449518166525,-0.036241200086516656,0.739941447059648,42.5120429983993
1,-0.04266347551719907,14.3495040272447,0.220030915457371,0.011035525284880165,0.271103822450623,42.9746165515322
