data,4393
2010-01-01,160.47
2010-02-01,161.43
2010-03-01,159.92
2010-04-01,154.66
2010-05-01,155.77
2010-06-01,160.55
2010-07-01,157.16
2010-08-01,164.5
2010-09-01,162.62
2010-10-01,155.37
2010-11-01,160.06
2010-12-01,164.26
2011-01-01,160.83
2011-02-01,164.21
2011-03-01,160.29
2011-04-01,159.44
2011-05-01,153.0
2011-06-01,153.81
2011-07-01,152.93
2011-08-01,152.71
2011-09-01,154.08
2011-10-01,151.91
2011-11-01,155.36
2011-12-01,158.17
2012-01-01,158.33
2012-02-01,170.18
2012-03-01,164.42
2012-04-01,164.99
2012-05-01,163.05
2012-06-01,162.35
2012-07-01,160.56
2012-08-01,156.3
2012-09-01,158.29
2012-10-01,161.38
2012-11-01,159.69
2012-12-01,161.81
2013-01-01,160.55
2013-02-01,165.85
2013-03-01,159.96
2013-04-01,155.62
2013-05-01,145.97
2013-06-01,145.04
2013-07-01,136.73
2013-08-01,133.04
2013-09-01,136.74
2013-10-01,139.24
2013-11-01,138.01
2013-12-01,136.57
2014-01-01,131.74
2014-02-01,136.39
2014-03-01,125.78
2014-04-01,120.25
2014-05-01,109.48
2014-06-01,107.37
2014-07-01,109.55
2014-08-01,110.54
2014-09-01,118.92
2014-10-01,115.82
2014-11-01,115.99
2014-12-01,112.95
2015-01-01,112.69
2015-02-01,112.89
2015-03-01,106.86
2015-04-01,101.56
2015-05-01,91.77
2015-06-01,90.58
2015-07-01,84.55
2015-08-01,84.66
2015-09-01,85.53
2015-10-01,88.77
2015-11-01,85.55
2015-12-01,87.17
2016-01-01,89.04
2016-02-01,95.23
2016-03-01,89.31
2016-04-01,87.68
2016-05-01,90.85
2016-06-01,98.05
2016-07-01,97.67
2016-08-01,100.05
2016-09-01,106.95
2016-10-01,105.98
2016-11-01,110.3
2016-12-01,110.73
2017-01-01,102.25
2017-02-01,113.8
2017-03-01,109.38
2017-04-01,109.01
2017-05-01,103.49
2017-06-01,100.06
2017-07-01,104.78
2017-08-01,101.48
2017-09-01,99.67
2017-10-01,102.81
2017-11-01,103.96
2017-12-01,109.46
2018-01-01,116.96
2018-02-01,120.57
2018-03-01,115.64
2018-04-01,109.94
2018-05-01,113.5
2018-06-01,104.0
2018-07-01,103.48
2018-08-01,104.38
2018-09-01,106.79
2018-10-01,107.91
2018-11-01,114.5
2018-12-01,127.8
2019-01-01,128.64
2019-02-01,139.39
2019-03-01,125.53
2019-04-01,121.71
2019-05-01,117.01
2019-06-01,107.38
2019-07-01,110.92
2019-08-01,114.58
2019-09-01,112.19
2019-10-01,111.82
2019-11-01,118.64
2019-12-01,121.26
2020-01-01,121.27
2020-02-01,131.79
2020-03-01,124.58
2020-04-01,111.97
2020-05-01,96.82
2020-06-01,100.43
2020-07-01,102.84
2020-08-01,102.62
2020-09-01,108.36
2020-10-01,107.61
2020-11-01,111.65
2020-12-01,111.71
2021-01-01,116.09
2021-02-01,116.23
2021-03-01,112.9
2021-04-01,104.95
2021-05-01,105.9
2021-06-01,107.32
2021-07-01,110.98
2021-08-01,111.99
2021-09-01,114.66
2021-10-01,109.37
2021-11-01,109.35
2021-12-01,112.0
2022-01-01,108.35
2022-02-01,104.05
2022-03-01,105.12
2022-04-01,104.35
2022-05-01,105.87
2022-06-01,103.6
2022-07-01,105.58
2022-08-01,106.76
2022-09-01,111.46
2022-10-01,114.23
2022-11-01,116.79
2022-12-01,122.84
2023-01-01,125.38
2023-02-01,128.78
2023-03-01,127.42
2023-04-01,125.1
2023-05-01,122.22
2023-06-01,125.27
2023-07-01,124.46
2023-08-01,131.02
2023-09-01,132.64
2023-10-01,132.75
2023-11-01,129.74
2023-12-01,133.46
2024-01-01,133.25
2024-02-01,138.22
2024-03-01,132.52
2024-04-01,129.59
2024-05-01,126.46
2024-06-01,127.05
2024-07-01,127.78
2024-08-01,127.27
2024-09-01,123.23
2024-10-01,120.97
2024-11-01,123.93
2024-12-01,125.62
2025-01-01,123.51
2025-02-01,120.48
2025-03-01,115.21
2025-04-01,111.01
2025-05-01,111.73
2025-06-01,112.89
2025-07-01,108.94
2025-08-01,111.88
2025-09-01,110.2
2025-10-01,113.63
2025-11-01,118.65
2025-12-01,124.46
2026-01-01,127.39
